Portfolio Name,Scheme Code,ISIN,Scheme Name,Transaction Date,Transaction Type,Transaction Amount,Transaction Charges,Transaction Units,Transaction NAV,NAV,Date
Overall,125354,INF846K01K35/-,Axis Small Cap Fund - Direct Plan - Growth,2026-02-05,Investment (SIP),10000,0.5,84.355,118.54,130.06,2026-06-25
Overall,125354,INF846K01K35/-,Axis Small Cap Fund - Direct Plan - Growth,2026-03-05,Investment (SIP),10000,0.5,86.307,115.86,130.06,2026-06-25
Overall,125354,INF846K01K35/-,Axis Small Cap Fund - Direct Plan - Growth,2026-04-06,Investment (SIP),10000,0.5,89.649,111.54,130.06,2026-06-25
Overall,125354,INF846K01K35/-,Axis Small Cap Fund - Direct Plan - Growth,2026-05-05,Investment (SIP),10000,0.5,80.279,124.56,130.06,2026-06-25
Overall,125354,INF846K01K35/-,Axis Small Cap Fund - Direct Plan - Growth,2026-06-05,Investment (SIP),10000,0.5,80.311,124.51,130.06,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-03-05,Investment (SIP),5000,0,147.885,33.81,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-04-07,Investment (SIP),5000,0,208.594,23.97,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-05-05,Investment (SIP),5000,0,193.424,25.85,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-06-05,Investment (SIP),5000,0,183.083,27.31,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-07-06,Investment (SIP),5000,0.25,174.086,28.72,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-08-05,Investment (SIP),5000,0.25,167.048,29.93,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-09-07,Investment (SIP),5000,0.25,155.562,32.14,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-10-05,Investment (SIP),5000,0.25,149.38,33.47,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-11-05,Investment (SIP),5000,0.25,144.627,34.57,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-12-07,Investment (SIP),5000,0.25,130.134,38.42,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-01-05,Investment (SIP),5000,0.25,123.756,40.4,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-02-05,Investment (SIP),5000,0.25,120.244,41.58,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-03-09,Investment (SIP),5000,0.25,115.869,43.15,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-04-07,Investment (SIP),5000,0.25,111.726,44.75,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-05-06,Investment (SIP),5000,0.25,106.446,46.97,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-06-08,Investment (SIP),5000,0.25,99.064,50.47,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-07-05,Investment (SIP),5000,0.25,93.963,53.21,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-07-06,Investment (SIP),5000,0.25,93.804,53.3,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-08-05,Investment (SIP),5000,0.25,90.33,55.35,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-08-05,Investment (SIP),5000,0.25,90.33,55.35,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-09-06,Investment (SIP),5000,0.25,86.606,57.73,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-09-06,Investment (SIP),5000,0.25,86.606,57.73,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-10-05,Investment (SIP),5000,0.25,83.44,59.92,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-10-05,Investment (SIP),5000,0.25,83.44,59.92,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-11-08,Investment (SIP),5000,0.25,82.273,60.77,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-11-08,Investment (SIP),5000,0.25,82.273,60.77,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-12-06,Investment (SIP),5000,0.25,83.917,59.58,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-12-06,Investment (SIP),5000,0.25,83.917,59.58,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-01-05,Investment (SIP),5000,0.25,79.792,62.66,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-01-05,Investment (SIP),5000,0.25,79.792,62.66,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-02-07,Investment (SIP),5000,0.25,80.227,62.32,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-02-07,Investment (SIP),5000,0.25,80.227,62.32,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-03-07,Investment (SIP),5000,0.25,88.101,56.75,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-03-07,Investment (SIP),5000,0.25,88.101,56.75,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-04-05,Investment (SIP),5000,0.25,79.868,62.6,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-04-05,Investment (SIP),5000,0.25,79.868,62.6,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-05-05,Investment (SIP),5000,0.25,84.213,59.37,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-05-05,Investment (SIP),5000,0.25,84.213,59.37,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-06-06,Investment (SIP),5000,0.25,86.998,57.47,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-06-06,Investment (SIP),5000,0.25,86.998,57.47,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-07-05,Investment (SIP),5000,0.25,88.995,56.18,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-07-05,Investment (SIP),5000,0.25,88.995,56.18,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-08-05,Investment (SIP),5000,0.25,82.192,60.83,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-08-05,Investment (SIP),5000,0.25,82.192,60.83,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-09-05,Investment (SIP),5000,0.25,79.21,63.12,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-09-05,Investment (SIP),5000,0.25,79.21,63.12,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-10-06,Investment (SIP),5000,0.25,78.403,63.77,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-10-06,Investment (SIP),5000,0.25,78.403,63.77,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-11-07,Investment (SIP),5000,0.25,78.243,63.9,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-11-07,Investment (SIP),5000,0.25,78.243,63.9,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-12-05,Investment (SIP),5000,0.25,76.262,65.56,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-12-05,Investment (SIP),5000,0.25,76.262,65.56,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-01-05,Investment (SIP),5000,0.25,78.526,63.67,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-01-05,Investment (SIP),5000,0.25,78.526,63.67,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-02-06,Investment (SIP),5000,0.25,78.662,63.56,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-02-06,Investment (SIP),5000,0.25,78.662,63.56,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-03-06,Investment (SIP),5000,0.25,79.323,63.03,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-03-06,Investment (SIP),5000,0.25,79.323,63.03,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-04-05,Investment (SIP),5000,0.25,80.602,62.03,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-04-05,Investment (SIP),5000,0.25,80.602,62.03,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-05-05,Investment (SIP),5000,0.25,76.766,65.13,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-05-05,Investment (SIP),5000,0.25,76.766,65.13,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-06-06,Investment (SIP),5000,0.25,71.794,69.64,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-06-06,Investment (SIP),5000,0.25,71.794,69.64,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-07-06,Investment (SIP),5000,0.25,68.896,72.57,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-07-06,Investment (SIP),5000,0.25,68.896,72.57,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-08-07,Investment (SIP),5000,0.25,67.282,74.31,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-08-07,Investment (SIP),5000,0.25,67.282,74.31,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-09-05,Investment (SIP),5000,0.25,64.099,78,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-09-05,Investment (SIP),5000,0.25,64.099,78,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-10-06,Investment (SIP),5000,0.25,64.034,78.08,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-10-06,Investment (SIP),5000,0.25,64.034,78.08,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-11-07,Investment (SIP),5000,0.25,63.009,79.35,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-11-07,Investment (SIP),5000,0.25,63.009,79.35,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-12-05,Investment (SIP),5000,0.25,59.422,84.14,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-12-05,Investment (SIP),5000,0.25,59.422,84.14,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-01-05,Investment (SIP),5000,0.25,57.975,86.24,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-01-05,Investment (SIP),5000,0.25,57.975,86.24,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-02-05,Investment (SIP),5000,0.25,56.221,88.93,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-02-05,Investment (SIP),5000,0.25,56.221,88.93,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-03-05,Investment (SIP),5000,0.25,56.945,87.8,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-03-05,Investment (SIP),5000,0.25,56.945,87.8,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-04-05,Investment (SIP),5000,0.25,56.007,89.27,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-04-05,Investment (SIP),5000,0.25,56.007,89.27,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-05-06,Investment (SIP),5000,0.25,55.442,90.18,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-05-06,Investment (SIP),5000,0.25,55.442,90.18,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-06-05,Investment (SIP),5000,0.25,54.846,91.16,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-06-05,Investment (SIP),5000,0.25,54.846,91.16,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-07-05,Investment (SIP),5000,0.25,48.617,102.84,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-07-05,Investment (SIP),5000,0.25,48.617,102.84,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-08-05,Investment (SIP),5000,0.25,50.36,99.28,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-08-05,Investment (SIP),5000,0.25,50.36,99.28,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-09-05,Investment (SIP),5000,0.25,46.666,107.14,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-09-05,Investment (SIP),5000,0.25,46.666,107.14,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-10-07,Investment (SIP),5000,0.25,47.513,105.23,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-10-07,Investment (SIP),5000,0.25,47.513,105.23,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-11-05,Investment (SIP),5000,0.25,47.653,104.92,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-11-05,Investment (SIP),5000,0.25,47.653,104.92,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-12-06,Investment (SIP),5000,0.25,45.752,109.28,111.49,2026-06-25
Overall,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-12-06,Investment (SIP),5000,0.25,45.752,109.28,111.49,2026-06-25
Overall,108690,INF194K01VX9/-,BANDHAN LIQUID Fund - Regular Plan - Growth,2014-03-13,Investment,100000,0,64.4723,1551.05,,
Overall,108690,INF194K01VX9/-,BANDHAN LIQUID Fund - Regular Plan - Growth,2014-04-29,Redemption,-50000,0,-31.8413,1570.29,,
Overall,108690,INF194K01VX9/-,BANDHAN LIQUID Fund - Regular Plan - Growth,2014-07-28,Redemption,-52351.2,0,-32.631,1604.34,,
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2020-03-02,Investment (SIP),5000,0,35.311,141.6,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2020-04-01,Investment (SIP),5000,0,45.905,108.92,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2020-05-04,Investment (SIP),5000,0,41.463,120.59,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2020-06-01,Investment (SIP),5000,0,39.689,125.98,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2020-07-01,Investment (SIP),5000,0.25,38.122,131.15,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2020-08-03,Investment (SIP),5000,0.25,36.33,137.62,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2020-09-01,Investment (SIP),5000,0.25,34.668,144.22,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2020-10-01,Investment (SIP),5000,0.25,34.217,146.12,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2020-11-02,Investment (SIP),5000,0.25,33.718,148.28,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2020-12-01,Investment (SIP),5000,0.25,30.479,164.04,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2021-01-01,Investment (SIP),5000,0.25,28.842,173.35,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2021-02-01,Investment (SIP),5000,0.25,28.308,176.62,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2021-03-03,Investment (SIP),5000,0.25,26.537,188.41,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2021-04-06,Investment (SIP),5000,0.25,27.315,183.04,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2021-05-04,Investment (SIP),5000,0.25,27.364,182.71,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2021-06-02,Investment (SIP),5000,0.25,25.426,196.64,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2021-07-02,Investment (SIP),5000,0.25,24.583,203.38,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2021-08-03,Investment (SIP),5000,0.25,23.54,212.39,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2021-09-01,Investment (SIP),5000,0.25,22.442,222.79,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2021-10-01,Investment (SIP),5000,0.25,22.156,225.66,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2021-11-01,Investment (SIP),5000,0.25,21.547,232.04,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2021-12-01,Investment (SIP),5000,0.25,22.275,224.46,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2022-01-04,Investment (SIP),5000,0.25,21.419,233.43,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2022-02-01,Investment (SIP),5000,0.25,21.73,230.08,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2022-03-03,Investment (SIP),5000,0.25,23.496,212.79,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2022-04-04,Investment (SIP),5000,0.25,21.989,227.38,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2022-05-02,Investment (SIP),5000,0.25,23.188,215.62,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2022-06-01,Investment (SIP),5000,0.25,24.013,208.21,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2022-07-01,Investment (SIP),5000,0.25,25.162,198.7,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2022-08-01,Investment (SIP),5000,0.25,22.715,220.11,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2022-09-01,Investment (SIP),5000,0.25,22.338,223.82,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2022-10-03,Investment (SIP),5000,0.25,23.147,216,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2022-11-01,Investment (SIP),5000,0.25,21.903,228.27,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2022-12-01,Investment (SIP),5000,0.25,21.368,233.98,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2023-01-02,Investment (SIP),5000,0.25,22.092,226.32,338.42,2026-06-25
Overall,101922,INF760K01019/-,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,2023-02-01,Investment (SIP),5000,0.25,22.769,219.59,338.42,2026-06-25
